x	y	aper	diag	Ha	Hb	OIII	SII	NIIa	SIIa	SIIb	NII	dens_5000.0	dens_10000.0	dens_30000.0	dens_50000.0	vel
606.8896	755.7804	2.522	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	9.171425531848408e-18	2.340494972569113e-18	1.922402429914556e-17	6.384205753850028e-18	3.05552665968743e-17	3.858317776881986e-18	2.5258879769680425e-18	4.088819546691742e-17	nan	nan	nan	nan	nan
296.8739	741.964	4.5193448	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	4.3393310428601235e-17	1.2880170313327388e-17	4.227749917154819e-17	1.8168478309234432e-17	1.388328994457929e-17	1.193445567451813e-17	6.234022634716302e-18	1.857822680676323e-17	nan	nan	nan	nan	185.94655760656212
624.60766	736.48289	3.6036364	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.152622281926301e-17	5.643700459471661e-18	6.966794788334934e-18	2.2526515086132608e-17	1.0150767438031412e-17	1.3118022233699676e-17	9.408492852432933e-18	1.3583470523144013e-17	53.73883469527926	55.053480449463954	3.562247890262442	nan	85.13663669012888
334.65049	734.27153	4.448026	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	6.743710263681728e-17	1.1774033248022078e-17	1.2101255703840595e-17	3.3455941783126605e-17	2.7331674182911574e-17	2.2710658066228015e-17	1.0745283716898593e-17	3.657447507079874e-17	nan	nan	nan	nan	98.06570041775397
545.56464	690.78804	4.9048613	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	6.734838957501631e-16	1.942750050866881e-16	8.769426389529444e-16	9.211206553808843e-16	3.840080592031455e-16	5.3970726830388175e-16	3.8141338707700253e-16	5.1386874782418055e-16	38.777965313630894	35.52508103782977	nan	nan	148.54445113202127
283.5176	728.3914	2.7412264	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	6.0669816995695146e-18	1.2992080719908335e-17	1.1947791262354553e-17	8.04378707340686e-18	9.714215525801665e-18	4.741306659802553e-18	3.3024804136043075e-18	1.2999289074027397e-17	25.576893801534162	16.869825202123387	nan	nan	nan
645.34088	720.89849	6.9123414	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.993362059415737e-16	7.008222852621504e-17	9.702406569400212e-17	8.244818855620193e-17	4.501127297327153e-17	4.955554230956964e-17	3.2892646246632274e-17	6.023281524024318e-17	nan	nan	nan	nan	140.26403992469403
786.20257	720.7614	5.0980346	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	3.824400936323529e-17	1.1916439060794618e-17	2.1931421425458652e-17	2.5143620930140087e-17	1.1035835569028868e-17	1.6702417567796818e-17	8.441203362343267e-18	1.4767843718744447e-17	nan	nan	nan	nan	146.9600596120263
459.5253	707.78826	5.8700711	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	3.5957918812884694e-16	1.0084175592626952e-16	3.2866682051456134e-17	4.519773260202504e-16	1.5247765796340058e-16	2.7951046226281575e-16	1.7246686375743461e-16	2.040412988503616e-16	nan	nan	nan	nan	66.88084134236709
603.1261	701.3203	6.6078103	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	3.1635102754317817e-16	7.559485301783581e-17	8.608454087477591e-17	3.5042943899021146e-16	1.314161916647106e-16	2.0236086707820452e-16	1.4806857191200691e-16	1.7585743902016056e-16	73.18921461198543	83.4683825107768	50.435326829649455	35.52508103782977	75.64758830349507
649.34785	707.05393	4.692365	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.949539770837489e-17	1.798953054890307e-17	1.7543879563904178e-17	1.9847603977817583e-17	1.884181586975108e-17	1.3724964925071744e-17	6.12263905274584e-18	2.5213586266429722e-17	nan	nan	nan	nan	127.33064785898252
743.43055	702.97147	3.9358025	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.7480057050641128e-16	6.030348652760187e-17	1.434643633115246e-16	6.78906602256297e-17	5.2019462550872645e-17	3.839330161568129e-17	2.94973586099484e-17	6.961097675651287e-17	126.5491449784114	157.53754255768436	168.6186361263794	187.7085036595387	159.80364460482494
467.6472	691.5839	2.899	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	8.150876525932262e-18	5.072616026101768e-18	1.0761548253685596e-17	1.4634821513802606e-17	7.93204243645015e-18	7.33218212298268e-18	7.302639390819927e-18	1.061443534014641e-17	524.3082590815998	698.6071977903737	1044.8789315721012	1332.561799035625	190.54184217038556
764.86012	692.85029	4.4723585	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	5.2359234296206155e-17	1.662678283098232e-17	3.327509558908076e-17	2.99271157177579e-17	1.805284369640044e-17	1.8371742180627953e-17	1.1555373537129944e-17	2.415780596945075e-17	nan	nan	nan	nan	155.73453402872946
721.4284	694.1549	4.9478073	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' '']	2.3418768484701674e-16	8.006543598274721e-17	7.534868465517786e-17	8.9146682843191e-17	4.663249044881149e-17	5.233217129928613e-17	3.681451154390488e-17	6.240228271401219e-17	35.52508103782977	30.475278373642023	nan	nan	133.86702525945825
300.8482	675.5706	5.923	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	5.461257648203946e-16	1.7013793258756333e-16	1.7159799885835215e-16	9.641312122576025e-16	3.512293137486721e-16	5.608688522542565e-16	4.0326236000334604e-16	4.700051556982999e-16	56.315154753681526	60.09449923536018	12.689610031679221	nan	93.7832666631108
712.93648	679.70221	4.5229656	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	5.932291012787079e-17	1.7765332669261178e-17	4.7865421028420404e-17	2.3942651245719466e-17	1.832539420567303e-17	1.4696573340771957e-17	9.24607790494751e-18	2.452252536937526e-17	nan	nan	nan	nan	155.1216126171423
713.5789	664.7919	5.1961372	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	3.731503974428612e-16	9.69348828862594e-17	2.9919839227556084e-16	3.7948731421312024e-16	2.223343625742572e-16	2.052654684246369e-16	1.7422184578848335e-16	2.9752156955091595e-16	252.19617106170037	329.0033932901496	450.7994247138622	556.9651699425564	100.05486108914081
481.6585	672.9246	3.42	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	4.5184922838124547e-17	2.43501811297361e-17	1.035505663644616e-17	5.3472054826988095e-17	2.680891317752821e-17	3.104437645277116e-17	2.2427678374216938e-17	3.587493104611059e-17	60.09449923536018	67.04974743148651	21.465841542591217	nan	90.77047117255998
690.3873	671.4576	3.4528922	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.8337876760847365e-17	5.6305522762582264e-18	3.489106102093391e-18	2.379587438505849e-17	8.323065319723713e-18	1.5044542537456187e-17	8.751331847602304e-18	1.1137691127577918e-17	nan	nan	nan	nan	72.92755128656282
489.6561	666.4888	2.056	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.5255366992330256e-17	5.011133648232562e-18	5.925102748775091e-18	7.889209904621148e-18	4.49114538272368e-18	8.01426145866404e-18	-1.2505155404289326e-19	6.009924007599225e-18	nan	nan	nan	nan	123.52529320959924
272.3005	662.5089	3.765	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.8517748200231044e-17	1.1162425457359824e-17	2.1039705566432985e-17	4.115726767595492e-17	1.3325013888163173e-17	2.6322190486665794e-17	1.4835077189289127e-17	1.7831157543044965e-17	nan	nan	nan	nan	96.6541548981693
428.26911	661.58506	5.0984673	['' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.342178477056444e-16	3.36666109177029e-17	3.8299380036058486e-16	2.745259940960569e-17	2.5630852744285676e-17	1.4563076330855873e-17	1.2889523078749817e-17	3.42984838201129e-17	313.9520621675907	412.6723735232156	586.3179291686442	729.8910295640155	326.17340466071664
742.30566	655.0102	3.9277221	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.1441438628456416e-16	2.3282281834902232e-17	8.977067980968957e-17	2.5971242085058086e-17	2.6381771655700426e-17	1.2863710085413722e-17	1.3107531999644366e-17	3.530334231586146e-17	573.6152510448682	766.039381238118	1147.466583142155	1467.8223638218826	220.66131582999606
509.0499	654.3687	1.735	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.9123278603552587e-17	2.647042453188351e-18	9.869102532106271e-18	1.2735553632442775e-17	9.653120595153473e-18	7.408848304058743e-18	5.326705328384032e-18	1.2917533561979711e-17	56.14527520954249	60.09449923536018	12.689610031679221	nan	99.519614682287
606.2968	637.8382	5.2186849	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	6.547829028519044e-17	2.7600742327863753e-17	9.338988457922623e-18	4.572269106132633e-17	1.5623893065279825e-17	2.5472073909158207e-17	2.0250617152168124e-17	2.090745278173182e-17	166.84505443870094	211.18086157626112	260.7181253415102	310.6498196571481	108.12652117492298
333.43264	603.25701	11.162293	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.7959372760086145e-15	5.295226523166522e-16	4.2905295774378726e-16	8.262666216824654e-16	7.081302566788936e-16	4.936607378761845e-16	3.326058838062809e-16	9.47599925509631e-16	nan	nan	nan	nan	101.66595264598054
161.44512	595.37559	4.1476694	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	3.722265527554931e-17	9.959213424351096e-18	2.492035718996377e-17	2.2492768803522688e-17	7.982862444181315e-18	1.299908139142708e-17	9.49368741209561e-18	1.0682441240312719e-17	71.98312865219201	79.89084732933348	45.20353656360243	30.475278373642023	157.4559907286568
133.46685	585.81614	4.8918491	['' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	4.319132594736227e-17	7.985105136583101e-18	1.4373619985559863e-16	3.1298239442275416e-18	1.9251231807782658e-17	-1.5922439854775803e-19	3.2890483427752994e-18	2.5761455120672316e-17	nan	nan	nan	nan	nan
638.0959	577.2688	3.5954318	['' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	2.510333738559382e-17	9.76425337905008e-18	1.0822764696585444e-16	2.4068476824130993e-18	2.8751914747732392e-18	6.382927556870208e-19	1.7685549267260786e-18	3.847500091436576e-18	nan	nan	nan	nan	412.3072361480031
515.8094	572.1517	3.049	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	5.712451265180484e-17	1.7213745890763674e-17	1.0910958922735572e-17	4.686535639318222e-17	2.38793251699961e-17	2.6028986236977942e-17	2.0836370156204274e-17	3.19546390496479e-17	175.37288322946864	223.6576867587071	276.95713823447386	332.50073635186993	82.60403318929666
128.621	570.57316	7.4112411	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	3.0334558777300114e-16	1.0199422973239763e-16	4.6938610212038744e-17	1.8794411154532914e-16	8.05901315558284e-17	1.0587369698521833e-16	8.20704145601108e-17	1.0784343973278857e-16	136.68376137587484	170.15384717431016	191.43105051842076	223.6576867587071	105.69756850801451
574.9698	560.0582	2.635	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.4897225490254185e-17	3.0977282809362325e-18	1.4987871984454644e-17	7.613616385882303e-18	1.0727272043847958e-17	4.92499529134443e-18	2.6886210945378727e-18	1.43549327172463e-17	nan	nan	nan	nan	161.30535912183413
539.6747	552.6361	2.758	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.1574911221923776e-17	2.3143840548913067e-18	5.193582480750855e-18	1.3510894920550426e-17	3.809003569549659e-18	6.699057674904088e-18	6.8118372456463384e-18	5.097101083774037e-18	567.1532677962788	762.5757603457658	1140.5541600960669	1454.57895412671	108.30490311022376
184.81199	543.32117	7.0850788	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.4837397785642575e-16	7.199357802155256e-17	7.336500002193673e-16	3.11911068497449e-16	1.3932232828778035e-16	1.7812104955564376e-16	1.3379001894180526e-16	1.8643720793192318e-16	101.42623713493992	121.76721187888516	113.42186641212268	118.50093029739635	298.03749566660264
684.2822	541.6331	4.184	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.9853718281149862e-16	4.4482772555635183e-17	2.4464315797309822e-17	1.151193583633642e-16	6.534643384735419e-17	6.637912297362408e-17	4.8740235389740156e-17	8.744475364812991e-17	77.5133234783777	87.20612074929505	57.518791179702525	45.20353656360243	145.8953546360433
859.23998	536.06452	5.7214774	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	9.32995684691162e-17	3.488321900531493e-17	1.296174856135623e-17	6.476200228526041e-17	1.459101187963046e-17	3.998484961991752e-17	2.47771526653429e-17	1.9525280327793778e-17	nan	nan	nan	nan	320.9218675569665
570.5806	529.5207	5.317	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	5.921892458235979e-17	1.8653922267199358e-17	7.205747933215736e-17	5.715253080026494e-17	3.332995847615286e-17	3.565322724709897e-17	2.1499303553165972e-17	4.460120983583854e-17	nan	nan	nan	nan	167.2540683600102
328.3905	532.0276	3.8716631	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	3.944355818155065e-17	1.9729103489331594e-17	1.9553434706030385e-17	1.3057810258399062e-17	1.3337319713500082e-17	6.079867619399138e-18	6.977942638999925e-18	1.7847624851231007e-17	879.5856960493172	1184.4500465801566	1806.6669535589156	2325.0681565076816	135.79011629183913
507.9791	523.0363	3.489	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.79582298497161e-17	5.719923602652507e-18	2.20933885548194e-18	1.7938376192126552e-17	4.4109191719461974e-18	9.089985549570847e-18	8.848390642555705e-18	5.902567556381896e-18	477.4332094826157	640.0046292885398	944.3037855443577	1207.939503447795	398.3287521294407
401.50071	515.37825	4.498	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' '']	1.8914846604964992e-16	8.192839403511181e-17	1.0195725213306195e-16	6.827161141457138e-17	4.5953976682462705e-17	4.212967598154206e-17	2.614193543302932e-17	6.149431474006225e-17	nan	nan	nan	nan	144.74738749171718
707.5556	511.7153	5.434	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	9.580240268509853e-17	3.451314079875267e-17	4.0906954133881116e-17	4.747653366374228e-17	4.0215877764514823e-17	2.675029484945895e-17	2.072623881428333e-17	5.3815752701609594e-17	136.2714429657542	169.64056335012648	187.7085036595387	219.30846432559773	105.89272008001736
76.6448	518.7058	3.062	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	6.351125895173009e-18	8.235610591159047e-19	3.403938575282129e-18	4.508450505013927e-18	3.690516084544724e-18	2.384138601941713e-18	2.124311903072214e-18	4.938544475147987e-18	324.56080816314216	426.93931472726655	607.964159685768	762.5757603457658	110.75281407793472
788.8001	506.9125	6.6310987	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	5.943140006140191e-16	1.7392532647060527e-16	5.865071521261585e-16	3.1583612659889003e-16	1.9389080043959598e-16	1.9358522973731363e-16	1.222508968615764e-16	2.594591974014152e-16	nan	nan	nan	nan	204.99520161692016
213.31896	514.94161	3.5825207	['' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	4.5234024321778797e-17	1.1525571522620635e-17	4.178376271271958e-17	6.884160292494521e-18	9.972498964894749e-18	2.764150187119312e-18	4.120010105375209e-18	1.3344916683265345e-17	2212.007443811182	2958.509885273532	4495.668630626132	5746.451285296858	194.90764002032876
262.97206	508.11917	4.147	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.1311808936521384e-16	3.226002038701521e-17	1.4639404112750306e-17	7.547093877036962e-17	3.317636866117834e-17	4.342180165837786e-17	3.2049137111991756e-17	4.4395680279861834e-17	83.4683825107768	95.1912234049912	70.05225445653043	62.785548240504255	99.1229362261708
108.4951	512.0952	4.651	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	3.351929766096997e-17	4.994217724172031e-18	5.693444932418774e-18	2.8401815598529356e-17	1.3754477757088206e-17	1.5359198707488977e-17	1.3042616891040379e-17	1.8405853972641222e-17	252.95924454230337	329.99886345685076	450.7994247138622	561.1877786132405	81.48364854890266
822.268	507.726	3.824	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	6.106887346486394e-17	1.3282066299320076e-17	1.2755673496985991e-17	5.035308857943165e-17	1.5200692255151144e-17	2.842242544330415e-17	2.1930663136127503e-17	2.034113740066851e-17	132.2160521833825	162.86088957512075	179.66313659361543	204.8961925303414	103.91931131209802
523.222	494.5328	6.08	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	2.811119932880001e-15	8.515982735189376e-16	2.446434840495067e-15	9.109906925795861e-16	8.193839900541573e-16	5.36044695534865e-16	3.74945997044721e-16	1.0964765318468652e-15	29.169078621515443	22.427088116949566	nan	nan	169.1206693644249
395.55283	504.62119	4.0623718	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.9799764175492913e-16	6.963317380000993e-17	7.588330148734775e-17	8.057640243624184e-17	4.2782350496369614e-17	4.749007693430343e-17	3.308632550193841e-17	5.7250134083552e-17	25.576893801534162	17.625260839407403	nan	nan	129.7315527112513
467.9921	487.70824	2.9411238	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	5.100072896324069e-17	1.690781699671019e-17	1.0650864036775525e-16	1.9892572988736574e-17	1.5091076874196806e-17	1.1611892844581197e-17	8.280680144155376e-18	2.0194453191305405e-17	48.27362019663342	48.27362019663342	nan	nan	189.66896438137928
340.35892	500.45293	6.1270294	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.0742213530210104e-16	3.109969858464559e-17	3.758295207379314e-17	3.345428628985397e-17	3.049873719282515e-17	2.3828061705248983e-17	9.626224584604987e-18	4.081254941372192e-17	nan	nan	nan	nan	126.30854467639544
85.2918	497.4595	3.8275553	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.38693626698377e-17	1.146941463667435e-17	9.075407936936308e-18	1.0616893282463755e-17	6.7975345937848214e-18	6.43984078597653e-18	4.177052496487226e-18	9.096268961771686e-18	nan	nan	nan	nan	123.90479256710753
571.3414	490.5335	4.282883	['' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.1057715545363596e-16	3.740463134500489e-17	3.837777631944356e-16	2.202175210249513e-17	2.2736654907227106e-17	1.3511409766347695e-17	8.510342336147432e-18	3.0425549951040194e-17	nan	nan	nan	nan	377.3093530667537
849.4246	480.6029	3.412	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	3.8977357078924613e-17	1.860483911445387e-17	2.089203815115139e-17	2.509837444914765e-17	1.6074401066723858e-17	1.4664387106856715e-17	1.0433987342290933e-17	2.1510309875583465e-17	45.20353656360243	45.20353656360243	nan	nan	109.18962866080841
865.5885	473.816	4.761	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	9.436171887063167e-17	3.348246238008243e-17	1.0893489005937645e-16	5.309538812386485e-17	3.700663504692058e-17	3.0898993178408123e-17	2.2196394945456722e-17	4.952123466421182e-17	55.053480449463954	57.518791179702525	6.7233575364993365	nan	220.37553408576
872.9882	465.5169	3.73	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	5.90804219475358e-17	1.519057445270986e-17	4.791992989164779e-17	2.7499920186823542e-17	2.172123787364442e-17	1.543056067574843e-17	1.2069359511075113e-17	2.9066747532546044e-17	147.1846640754055	184.61525293949975	214.07150311753986	249.54349564590342	169.28563322126797
670.0026	479.0578	2.546	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.4873105053557083e-17	6.326532131401212e-18	3.674219519528784e-17	1.2106662920208884e-17	9.170908777675745e-18	6.068228775202039e-18	6.0384341450068444e-18	1.2272251316217738e-17	521.1497875874616	698.6071977903737	1038.5845040801962	1328.5420108995997	308.6445550987006
71.342	478.56846	4.1307272	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.7660026479192656e-17	5.4536233482784246e-18	1.6476496199673156e-17	1.6335097705018197e-17	9.572509667749413e-18	1.1183758743782354e-17	5.151338961235842e-18	1.2809662293829698e-17	nan	nan	nan	nan	148.7373110867108
25.00677	472.01902	12.437406	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.7115612311735812e-15	5.622985246512944e-16	1.2910763985213316e-15	6.847654134625173e-16	4.282009676222172e-16	4.062921212226095e-16	2.784732922399078e-16	5.730064507128679e-16	10.885813258429355	nan	nan	nan	166.09753343152587
842.007	472.6954	2.209	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	9.974804970788309e-18	1.297675850612684e-18	9.117058207043182e-18	4.692888936217269e-18	4.282948480965492e-18	3.1715659770233197e-18	1.52132295919395e-18	5.731320789142401e-18	nan	nan	nan	nan	165.5921584648194
472.92025	467.85679	3.7609742	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	8.928739748425172e-17	2.803214693184447e-17	2.5034207523707804e-17	4.282407360151517e-17	2.245603440861595e-17	2.706869346853048e-17	1.575538013298469e-17	3.005003151912409e-17	nan	nan	nan	nan	118.14672876629703
733.2261	463.7985	4.775	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.6428932368613204e-17	5.385550922151014e-18	6.946095793001406e-18	3.6922212623439e-17	1.4974394093323224e-17	2.1175569711863072e-17	1.5746642911575926e-17	2.003831158681781e-17	91.1112359839816	106.7715263531814	87.20612074929505	85.31678524172806	93.26561727650467
59.362823	466.63293	5.5934949	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	8.616647460352429e-17	2.7807343877682616e-17	2.6295498397865992e-17	6.531895437740225e-17	3.30605595443315e-17	3.607111456620081e-17	2.9247839811201446e-17	4.4240707787919335e-17	191.43105051842076	245.43126533913062	310.6498196571481	379.19929588078884	93.49898633138915
494.2406	463.3878	2.957	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	2.2190866061517006e-17	9.73536032012951e-18	1.399001647833279e-17	9.465688958240316e-18	4.566061373730831e-18	5.623294316388291e-18	3.842394641852024e-18	6.11017447257836e-18	8.188391016035233	nan	nan	nan	162.54833095380442
147.957	458.0514	3.956	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	3.287512866273775e-17	9.319585108985489e-18	7.814862552309137e-17	2.975786691575419e-17	1.708774581422283e-17	1.7098775894950376e-17	1.2659091020803816e-17	2.2866339219321892e-17	85.31678524172806	99.45391383925511	76.46664874780345	73.18921461198543	307.04697822564884
156.106	452.3994	2.997	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' '']	3.243419241259322e-17	1.0654993620707605e-17	3.151984586327019e-17	8.169040869366485e-18	1.3530870961228946e-18	4.02019680975257e-18	4.148844059613916e-18	1.8106629668777373e-18	600.6613808001258	805.8017711642055	1207.939503447795	1548.6835598584646	nan
850.1606	461.4338	3.132	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.4958440060586127e-17	4.21328769400442e-18	1.7552543479532797e-17	5.977120361435479e-18	2.1652248118064924e-18	3.3908717031216747e-18	2.5862486583138045e-18	2.89744273885733e-18	118.50093029739635	144.32252751268123	150.78533191282756	164.59211914234524	330.85711801804695
362.18958	440.9137	3.712367	['' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	4.653606352697437e-17	2.2350576751004245e-17	1.832634024684848e-16	6.224335809941035e-18	6.335318160681877e-18	2.3212419620274157e-18	3.903093847913619e-18	8.477743975094992e-18	3649.7378825374108	4826.450595457673	7121.254065146362	9040.860469688492	473.1131349344008
873.81225	1139.4526	6.2335245	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' '']	1.2012419982557094e-15	4.1486745841999556e-16	4.1912725117229707e-16	4.487730688376286e-16	1.8900160892057016e-16	2.6157490347381855e-16	1.8719816536381003e-16	2.529166192873832e-16	51.66915686436252	52.69383530906085	1.0	nan	220.85905700159157
487.1188	437.2551	3.547	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	3.219616251652136e-17	6.229315710403389e-18	9.158818996360036e-18	1.7933737450449608e-17	7.630724816493866e-18	9.67693487020946e-18	8.256802580240146e-18	1.0211220604534874e-17	260.7181253415102	339.09473474593074	464.6265493442923	578.400784953887	116.09728166800713
445.4683	415.1127	3.473	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	3.9644804752730185e-16	1.2285073833619986e-16	6.076253520951635e-17	3.0437973106975586e-16	1.4599840798801013e-16	1.7959402460114235e-16	1.2478570646861348e-16	1.9537094938268963e-16	23.95026619987486	12.689610031679221	nan	nan	87.9520359152295
841.4769	424.9989	3.027	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	8.417265415046812e-18	6.875405161672729e-18	2.1403398411995474e-18	1.0847738280441728e-17	4.132007970190891e-18	6.882493367917918e-18	3.96524491252381e-18	5.529336457280619e-18	nan	nan	nan	nan	81.70791718077888
683.7121	416.8132	7.3689448	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	3.1149907715169513e-16	8.583661315377056e-17	9.110539702406929e-17	1.773391697923238e-16	9.23652029989175e-17	1.0278313067778305e-16	7.455603911454078e-17	1.2360050803639799e-16	64.17593074632362	70.05225445653043	30.475278373642023	12.689610031679221	111.22854226005383
473.218	420.3712	2.602	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	1.301330740719144e-17	2.213652496504351e-18	5.7779840092884224e-18	8.16938830581344e-18	5.154210914296222e-18	4.164817679779826e-18	4.0045706260336144e-18	6.897219589732579e-18	454.2171421264834	606.1301831167248	892.9733393408513	1137.1135796407616	111.95958045240033
852.8652	411.2361	4.9787435	['SII-NII' '' 'SII-OIII' 'NII-SII-OIII' 'SII-Ha']	9.375229737376499e-17	2.936959995119682e-17	3.3521231454439677e-17	3.981757027423029e-17	2.3693349534315585e-17	2.339536938143652e-17	1.642220089279377e-17	3.1705771702355065e-17	33.265773171295514	26.722234481547595	nan	nan	123.59093366200638
407.0042	406.5372	4.5769539	['SII-NII' 'NII-OIII' 'SII-OIII' 'NII-SII-OIII' '']	1.071180189064368e-15	2.3397743854719074e-16	6.85053355956992e-16	2.4970785309952626e-16	2.8146783562265995e-16	1.4783841334340045e-16	1.0186943975612579e-16	3.7665231439240015e-16	15.454702240109402	3.562247890262442	nan	nan	208.45310793213451
